ID_epistem,name_epist,class_id,class_name,latitude,longitude,tree_presence,tree_cover,vegetation_height,shrub_presence,herb_presence,graminoid_proxy_ndvi_std,builtup_presence,building_presence,bareSoil_presence,bare_soil_temporal_length,waterbody_presence,water_horizontal_spreading,artificiality,construction_use,vegetation_artificiality,elev,timber_extraction_rotation,agricultural_activity_type,oilpalm_presence,rubber_presence,mangrove_presence,coffee_presence,other_species_presence
6,Secondary Swamp Forest,2,Logged-over forest,-3.537494048,104.545332,0,30,5,0,0.718907808,0,0,0,0,0,19,0,0,12,0,14,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.156740327,104.6414167,0,18,0,0,0.812879004,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.363651534,104.7111437,0,28,0,0,0.53746728,1,0,0,0,0,0,0,0,11,0,7,0,0,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.123083032,104.7220774,1,21,6,0,0,0,0,0,0,0,0,0,0,11,0,3,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.136620863,104.7197007,0,20,0,0,0.424343093,1,0,0,0,0,0,0,0,12,0,5,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.119488997,104.7250383,1,19,10,0,0,0,0,0,0,0,0,0,0,11,0,4,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.08668339,104.6965491,1,23,9,0,0,0,0,0,0,0,0,0,0,11,0,6,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.085323364,104.6974498,1,17,8,0,0,0,0,0,0,0,0,0,0,11,0,6,0,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.084890832,104.6947833,1,23,10,0,0,0,0,0,0,0,0,0,0,11,0,5,0,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.083918748,104.6959426,1,20,10,0,0,0,0,0,0,0,0,0,0,11,0,5,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.132777118,104.6322265,1,33,10,0,0,0,0,0,0,0,0,0,0,11,0,5,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.138698804,104.6253863,1,37,11,0,0,0,0,0,0,0,0,0,0,11,0,8,7,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.143545847,104.6136455,1,25,10,0,0,0,0,0,0,0,0,0,0,11,0,8,7,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.13753052,104.6216451,1,50,11,0,0,0,0,0,0,0,0,0,0,12,0,9,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.134667777,104.6075766,1,24,12,0,0,0,0,0,0,0,0,0,0,12,0,4,3,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.125669311,104.6345096,1,33,9,0,0,0,0,0,0,0,0,0,0,11,0,9,8,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.115787943,104.6734375,1,31,11,0,0,0,0,0,0,0,0,0,0,11,0,10,9,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.128986882,104.636262,1,28,10,0,0,0,0,0,0,0,0,0,0,11,0,7,4,1,1,0,,,
21,Cleared Land,21,Cleared land,-3.354421195,104.7002323,0,12,0,0,0.013281034,1,0,0,1,0,0,0,0,11,0,20,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.352106921,104.6980072,0,21,0,0,0.535921866,1,0,0,1,0,0,0,0,11,0,15,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.34566798,104.7181044,0,12,0,0,0.872326025,1,0,0,1,0,0,0,0,11,0,18,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.344669141,104.7177878,0,12,0,0,0,1,0,0,1,0,0,0,0,11,1,16,0,1,0,0,,,
21,Cleared Land,21,Cleared land,-3.38599163,104.6892584,0,11,0,0,0,1,0,0,1,0,0,0,0,11,1,17,0,1,0,0,,,
21,Cleared Land,21,Cleared land,-3.414387186,104.6521052,0,13,0,0,0,1,0.642451461,0,1,0,0,0,0,11,1,24,0,1,0,0,,,
21,Cleared Land,21,Cleared land,-3.429405438,104.6088341,0,14,0,0,0.281892051,1,0,0,1,0,0,0,0,11,0,24,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.432308313,104.6129097,0,8,0,0,0,1,0,0,1,0,0,0,0,11,1,23,0,1,0,0,,,
21,Cleared Land,21,Cleared land,-3.314637095,104.5599133,0,10,0,0,0,1,0,0,1,0,0,0,0,11,1,23,0,1,0,0,,,
21,Cleared Land,21,Cleared land,-3.487717103,104.5880814,0,9,0,0,0.1083252,1,0,0,1,0,0,0,0,11,0,20,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.438863192,104.5158172,0,29,3,1,0,0,0,0,1,0,0,0,0,12,0,31,0,0,0,1,,,
21,Cleared Land,21,Cleared land,-3.423381193,104.5655897,0,30,5,0,0.337154165,0,0,0,1,0,0,0,0,13,0,20,0,0,0,1,,,
21,Cleared Land,21,Cleared land,-3.443460525,104.491863,0,19,3,1,0,0,0,0,1,0,0,0,0,11,0,37,0,0,0,1,,,
21,Cleared Land,21,Cleared land,-3.576457673,104.4935307,0,30,0,0,0.380126277,0,0,0,1,0,0,0,0,11,0,31,0,0,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.106352485,104.7861948,0,8,0,0,0.978011462,1,0,0,0,0,0,0,0,21,1,4,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.106272221,104.7625482,0,9,0,0,0.991540736,1,0,0,1,0,0,0,0,21,1,3,0,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.097866816,104.62721,1,27,10,0,0,0,0,0,0,0,0,0,0,12,0,5,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.097862357,104.6297919,1,29,10,0,0,0,0,0,0,0,0,0,0,12,0,6,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.149124182,104.5644973,1,33,10,0,0,0,0,0,0,0,0,0,0,11,0,3,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.140897141,104.6003796,1,30,12,0,0,0,0,0,0,0,0,0,0,12,0,1,6,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.153953389,104.6092889,1,18,8,0,0,0,0,0,0,0,0,0,0,11,0,10,2,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.157146105,104.6022435,0,15,3,1,0,0,0,0,0,0,0,0,0,11,0,8,0,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.145699593,104.6548208,0,18,0,0,0.89978854,0,0,0,0,0,0,0,0,11,0,4,0,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.171219028,104.5810361,0,21,5,0,0.059415958,0,0,0,0,0,0,0,0,11,0,6,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.225865311,104.6174357,0,13,0,0,0.929735377,1,0,0,0,0,0,0,0,11,0,16,0,0,0,0,,,
13,Other Cropland,13,Cropland,-3.232027789,104.673549,0,13,0,0,0.917515714,1,0,0,1,0,0,0,0,21,0,5,0,0,0,1,,,
13,Other Cropland,13,Cropland,-3.770517751,104.5211949,0,11,0,0,0.916381164,0,0,0,0,0,0,0,0,13,1,19,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.770977038,104.5205216,0,13,0,0,0.963953487,1,0,0,0,0,0,0,0,13,1,15,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.771293634,104.519826,0,11,0,0,0.978066401,1,0,0,0,0,0,0,0,13,1,15,0,1,0,0,,,
8,Rubber monoculture,4,Tree-based not oil palm,-3.607439507,104.5165798,0,28,5,0,0.097083385,0,0,0,0,0,0,0,0,12,0,42,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.607644625,104.5154025,1,29,6,0,0,0,0,0,0,0,0,0,0,12,0,36,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.592251809,104.5485515,0,30,0,0,0.073927106,0,0,0,0,0,0,0,0,11,0,19,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.62999364,104.5065602,1,31,7,0,0,0,0,0,0,0,0,0,0,11,0,35,7,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.269519911,104.7316689,0,30,5,0,0.394802836,0,0,0,0,0,0,0,0,11,0,10,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.267219015,104.7320747,0,25,4,1,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.156945446,104.5529125,0,12,0,0,0.418370099,1,0,0,0,0,0,0,0,11,0,6,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.172851059,104.5493096,0,41,0,0,0.023990765,1,0,0,0,0,0,0,0,21,0,1,0,0,0,1,,,0
18,Grass or Savanna,18,Grass and savanna,-3.409714048,104.7218589,0,13,0,0,0.906581513,1,0,0,0,0,0,0,0,11,1,20,0,1,0,0,,,
18,Grass or Savanna,18,Grass and savanna,-3.404978483,104.7298318,0,13,0,0,0.918335495,1,0.187345869,0,0,0,0,0,0,11,1,13,0,1,0,0,,,
18,Grass or Savanna,18,Grass and savanna,-3.404661886,104.7145817,0,8,0,0,0.903349163,1,0.090129464,0,0,0,0,0,0,11,1,19,0,1,0,0,,,
18,Grass or Savanna,18,Grass and savanna,-3.404104499,104.73063,0,13,0,0,0.94984259,1,0,0,0,0,0,0,0,11,0,13,0,0,0,0,,,
18,Grass or Savanna,18,Grass and savanna,-3.404875923,104.7314014,0,9,0,0,0.96336001,1,0,0,0,0,0,0,0,12,1,15,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.35642779,104.7927453,0,14,0,0,0,1,0,0,0,0,0,0,0,21,1,8,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.214151253,104.6306168,0,14,0,0,0.21957579,1,0,0,0,0,0,0,0,21,0,15,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.134935323,104.6986003,0,17,0,0,0.631097251,0,0,0,0,0,0,0,0,12,0,4,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.067094559,104.7151747,0,20,0,0,0.474432399,0,0,0,0,0,0,0,0,21,0,3,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.404024235,104.7388124,0,14,0,0,0.399506272,0,0,0,0,0,0,0,0,12,0,30,0,1,0,0,,,
15,Rubber agroforestry,4,Tree-based not oil palm,-3.214994023,104.686195,0,17,0,0,0.392870566,1,0,0,0,0,0,0,0,11,0,8,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.737257316,104.5440523,0,27,0,0,0.723161096,0,0,0,0,0,0,0,0,11,0,19,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.714658592,104.4262919,1,46,10,0,0,0,0,0,0,0,0,0,0,13,0,31,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.212572731,104.5735894,1,25,6,0,0,0,0,0,0,0,0,0,0,11,0,25,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.211177033,104.5733084,1,29,9,0,0,0,0,0,0,0,0,0,0,12,0,23,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.21247909,104.5693175,1,25,6,0,0,0,0,0,0,0,0,0,0,11,0,21,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.199975771,104.5521009,0,38,5,0,0.406261971,1,0,0,0,0,0,0,0,21,0,14,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.190598281,104.6622943,1,32,8,0,0,0,0,0,0,0,0,0,0,23,0,10,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.191062028,104.6615897,1,24,8,0,0,0,0.473768077,0,0,0,0,0,0,23,1,11,18,1,0,0,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.187954034,104.6625395,1,27,8,0,0,0,0,0,0,0,0,0,0,23,0,10,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.188431158,104.6630746,1,32,9,0,0,0,0,0,0,0,0,0,0,23,0,10,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.381804534,104.5132889,1,39,11,0,0,0,0,0,0,0,0,0,0,11,0,24,4,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.381889257,104.5102344,0,36,0,0,0.222867834,0,0,0,0,0,0,0,0,11,0,24,0,1,0,1,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.553711798,104.325262,1,32,9,0,0,0,0,0,0,0,0,0,0,12,0,35,0,1,0,1,,,1
17,Paddy Field,18,Grass and savanna,-3.367379343,104.8100064,0,17,0,0,0.947048547,1,0,0,0,0,0,0,0,12,1,8,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.365510979,104.8124812,0,34,0,0,0.997426806,1,0,0,0,0,0,0,0,12,0,8,0,0,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.095730906,104.7376932,0,7,0,0,0,1,0,0,0,0,0,0,0,12,1,5,0,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.095124469,104.7384869,0,18,0,0,0.302182333,1,0,0,1,0,0,0,0,12,0,5,0,1,0,0,,,
8,Rubber monoculture,4,Tree-based not oil palm,-3.634582055,104.4665486,1,52.5,10,0,0,0,0,0,0,0,0,0,0,11,0,37,18,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.625235779,104.4698484,1,43,9,0,0,0,0,0,0,0,0,0,0,11,0,45,18,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.639433557,104.4620895,1,49,6,0,0,0,0,0,0,0,0,0,0,11,0,35,18,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.643477962,104.4568055,1,42,11,0,0,0,0,0,0,0,0,0,0,11,0,46,0,0,0,1,,,0
2,Secondary Dryland Forest,2,Logged-over forest,-3.700260154,104.5591017,1,24,12,0,0,0,0,0,0,0,0,0,0,11,0,26,14,0,0,1,,,
2,Secondary Dryland Forest,2,Logged-over forest,-3.754407018,104.5672307,1,30,15,0,0,0,0,0,0,0,0,0,0,11,0,29,1,0,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.121963798,104.7248911,1,23,6,0,0,0,0,0,0,0,0,0,0,11,0,4,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.117794538,104.7170297,1,19,9,0,0,0,0,0,0,0,0,0,0,11,0,2,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.12026488,104.7220284,1,21,6,0,0,0,0,0,0,0,0,0,0,11,0,3,0,1,1,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.118423272,104.7229024,1,18,8,0,0,0,0,0,0,0,0,0,0,11,0,2,0,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.105161905,104.6421882,1,25,6,0,0,0,0,0,0,0,0,0,0,12,0,3,0,1,0,1,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.099882329,104.6257564,1,34,11,0,0,0,0,0,0,0,0,0,0,12,0,4,0,1,1,0,,,
15,Rubber agroforestry,4,Tree-based not oil palm,-3.382464481,104.5159287,0,32,3,1,0,0,0,0,0,0,0,0,0,11,0,25,0,1,0,1,,,1
2,Secondary Dryland Forest,2,Logged-over forest,-3.630412795,104.570633,1,38,11,0,0,0,0,0,0,0,0,0,0,11,0,35,0,0,0,1,,,
2,Secondary Dryland Forest,2,Logged-over forest,-3.608144045,104.5883088,1,21,7,0,0,0,0.352476144,0,0,0,0,0,0,13,1,16,0,0,0,0,,,
2,Secondary Dryland Forest,2,Logged-over forest,-3.522881574,104.5857493,1,39,12,0,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.6085632,104.5882776,0,20,5,0,0,0,0.333557692,1,0,0,37,0,0,13,1,14,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.133914189,104.698792,0,16,0,0,0.404903153,0,0,0,0,0,35,0,0,12,0,4,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.116113457,104.7014184,0,11,0,0,0.09796794,1,0,0,0,0,16,0,0,13,0,6,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.312197967,104.5681715,0,4,0,0,0,0,0.778539415,0,0,0,30,0,0,11,1,13,0,1,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.176297944,104.6819054,0,13,5,0,0,0,0.073319893,1,0,0,26,0,0,21,1,8,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.159669956,104.7065731,0,11,0,0,0.200487787,1,0,0,1,0,27,0,0,11,0,5,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.143224792,104.6885628,0,14,0,0,0.340227041,0,0,0,0,0,32,0,0,12,0,3,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.138212762,104.6814149,0,12,0,0,0.581288431,1,0,0,0,0,16,0,0,12,0,6,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.117892639,104.7016637,0,14,0,0,0.806531273,0,0.330184158,1,0,0,38,0,0,13,1,4,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.527175688,104.5817451,0,22,0,0,0.213838554,0,0,0,0,0,15,0,0,11,0,15,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.138810282,104.6795777,0,13,0,0,0.444114154,1,0,0,0,0,21,0,0,11,0,4,0,0,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.355295179,104.7996435,0,14,0,0,0,0,0.678340712,0,0,0,0,0,0,21,1,12,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.30236119,104.7122362,0,11,0,0,0,0,0.127397547,1,0,0,0,0,0,21,1,12,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.263642816,104.6821016,0,14,0,0,0,0,0.222205296,1,0,0,0,0,0,21,1,7,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.212697586,104.6308576,0,13,0,0,0.002442628,1,0,0,0,0,0,0,0,21,0,13,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.21188603,104.6311162,0,13,0,0,0.813656326,1,0,0,0,0,0,0,0,21,0,16,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.064615299,104.7135739,0,12,0,0,0,0,0,0,0,0,0,0,0,12,1,8,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.545337606,104.5897179,1,35,7,0,0,0,0,0,0,0,0,0,0,11,0,16,0,1,0,1,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.135684452,104.6994698,0,19,0,0,0.088304452,0,0.48056261,1,0,0,0,0,0,12,1,5,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.402936214,104.7357936,0,23,3,0,0,1,0.763177373,0,0,0,0,0,0,12,1,18,0,1,0,0,,,
15,Rubber agroforestry,4,Tree-based not oil palm,-3.360458818,104.7683852,1,10,6,0,0,0,0.119912795,1,0,0,0,0,0,21,1,19,0,1,0,0,,,1
15,Rubber agroforestry,4,Tree-based not oil palm,-3.385786512,104.7393877,1,25,6,0,0,0,0,0,0,0,0,0,0,11,0,30,9,1,0,1,,,1
9,Oil palm monoculture,9,Oil Palm monoculture,-3.394214213,104.6642696,1,10,6,0,0,0,0.084783848,0,0,0,0,0,0,11,1,18,0,1,0,0,,,
8,Rubber monoculture,4,Tree-based not oil palm,-3.77786189,104.507064,1,14,7,0,0,0,0.805048795,1,0,0,0,0,0,12,1,38,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.702784006,104.5647024,0,35,4,0,0,0,0.004271151,0,0,0,0,0,0,11,1,23,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.480306077,104.5933744,0,23,3,1,0,0,0,0,0,0,0,0,0,11,0,34,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.459602471,104.595381,0,27,0,0,0.230282301,0,0,0,0,0,0,0,0,11,0,30,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.414061671,104.7118973,0,12,0,0,0,1,0.637277433,0,0,0,0,0,0,11,1,22,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.371793853,104.5459296,0,34,0,0,0.674397147,0,0,0,0,0,0,0,0,11,0,27,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.33807413,104.7182515,1,37,6,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.397710148,104.7378716,1,26,7,0,0,0,0.858950107,0,0,0,0,0,0,12,1,30,9,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.391462947,104.7409796,1,22,9,0,0,0,0.259491556,0,0,0,0,0,0,11,1,23,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.381287279,104.7443997,1,39,10,0,0,0,0.849317233,0,0,0,0,0,0,12,1,21,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.378495881,104.7527828,0,32,5,0,0,0,0.752257825,0,0,0,0,0,0,12,1,19,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.390325877,104.5794798,0,21,0,0,0.775632524,0,0,0,0,0,0,0,0,23,0,27,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.388626959,104.5574474,0,25,5,0,0.763872265,0,0,0,0,0,0,0,0,11,0,28,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.357462302,104.5433522,0,12,0,0,0.661020896,1,0,0,0,0,0,0,0,11,0,33,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.347629984,104.7030371,0,14,0,0,0.323143646,1,0,0,0,0,0,0,0,11,0,20,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.340499881,104.714546,0,17,0,0,0.898038355,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.321878675,104.7470261,0,25,3,0,0,0,0.602335135,1,0,0,0,0,0,21,1,13,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.312206885,104.663962,0,19,0,0,0.801199442,0,0,0,0,0,0,0,0,21,0,12,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.716905979,104.5575901,0,14,0,0,0.875626113,0,0.236631294,1,0,0,0,0,0,12,1,17,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.682669001,104.5644705,0,17,5,0,0.817373307,1,0,0,0,0,0,0,0,13,0,33,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.63896981,104.5677791,0,22,0,0,0.293054992,1,0,0,0,0,0,0,0,11,0,18,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.597170197,104.5846747,1,17,9,0,0,0,0.098773204,1,0,0,0,0,0,13,1,23,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.553818817,104.5855888,1,45,11,0,0,0,0,0,0,0,0,0,0,13,0,18,21,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.472029985,104.5979316,0,26,5,0,0.596711705,0,0,0,0,0,0,0,0,11,0,30,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.443242029,104.65017,1,15,6,0,0,0,0.315261889,0,0,0,0,0,0,21,1,24,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.439081687,104.6335331,0,31,0,0,0.734659388,0,0,0,0,0,0,0,0,12,0,27,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.426886046,104.6921123,0,11,0,0,0.774836731,1,0,0,0,0,0,0,0,12,0,22,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.404599459,104.6969994,0,19,0,0,0,0,0.110407352,0,0,0,0,0,0,12,1,10,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.401839275,104.6324762,1,22,8,0,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.362710664,104.6783649,0,23,5,0,0.157409947,1,0,0,0,0,0,0,0,11,0,17,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.355161406,104.6905248,0,17,0,0,0.228354631,0,0,0,0,0,0,0,0,11,0,21,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.384167858,104.7470306,0,21,0,0,0.813869559,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.372792691,104.7562609,1,14,6,0,0,0,0.003840056,1,0,0,0,0,0,12,1,16,0,0,0,0,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.36600148,104.7602785,0,29,3,0,0,0,0.240267252,0,0,0,0,0,0,21,1,20,0,0,0,1,,,0
8,Rubber monoculture,4,Tree-based not oil palm,-3.763958413,104.5271835,0,15,3,1,0,0,0,0,0,0,0,0,0,11,0,23,0,0,0,0,,,0
17,Paddy Field,18,Grass and savanna,-3.366215517,104.8112639,0,19,0,0,0.904494512,1,0.385790643,0,0,0,0,0,0,12,1,10,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.091931752,104.7231654,0,11,0,0,0.928603433,0,0.184996609,0,0,0,0,0,0,21,1,5,0,0,0,0,,,
13,Other Cropland,13,Cropland,-3.40920571,104.704785,0,7,0,0,0.925381701,1,0.334093151,0,0,0,0,0,0,13,1,16,0,0,0,0,,,
13,Other Cropland,13,Cropland,-3.406516872,104.6314462,0,8,0,0,0.991893573,1,0.194048064,0,0,0,0,0,0,11,1,22,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.390910019,104.6829087,0,9,0,0,0.94599694,1,0.528707654,0,0,0,0,0,0,11,1,19,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.327470388,104.5422686,0,7,0,0,0.960167469,1,0.303906002,0,0,0,0,0,0,11,1,24,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.316041712,104.5427993,0,5,0,0,0.919932213,1,0.785686745,0,0,0,0,0,0,11,1,23,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.306410054,104.5942127,0,7,0,0,0.911279101,1,0.030826843,0,0,0,0,0,0,11,1,27,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.483373938,104.5726663,0,9,0,0,0.901254667,1,0,0,0,0,0,0,0,11,1,33,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.43033739,104.6438871,0,10,0,0,0.942662325,1,0.178631926,0,0,0,0,0,0,11,1,24,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.430154567,104.6535321,0,10,0,0,0.948235702,1,0.251571811,0,0,0,0,0,0,11,1,24,0,1,0,0,,,
